"M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "trueCluster"
"31" 1.3076135663037 -4.68632830595636 -2.31516048035608 0.110876240832943 -2.34181953289828 -1.9391118226734 -4.16637074794687 -0.31159341554693 -0.669601858931248 -4.97612961847276 "2"
"32" -0.0434697651583771 -3.76145631060943 -2.50371365111634 0.24283348963753 -2.1322956364803 0.127154714871487 -3.06181124436069 0.0019267876573435 -1.99622882091698 -3.23634502654092 "2"
"33" -1.97602271584092 -3.64809560164984 -0.665477411440395 4.75785060736139 -3.09748061232515 3.09172597345011 -1.38664322115733 0.09215374551752 -2.54108522380277 -2.62950226585381 "2"
"34" -0.310514211080996 -1.32647713364621 0.109388043913915 -0.778248748954362 -0.558366723984633 -5.10086672396771 0.261674597531063 1.58213465700816 -1.86302458467154 -4.44691991514666 "2"
"35" -1.31878514167193 -2.28385304443419 4.12449038981992 1.57198057485815 -1.06182527610671 -0.875407703843675 0.527086271976486 2.48670097274632 4.50532106384018 3.9588716096442 "1"
"36" 0.180034669465387 0.211739751655429 -0.962423025757333 -1.71485559862633 -4.12238312450401 -0.260143615062518 0.355508911580038 0.775428451178022 2.93119234903567 4.10913692455559 "1"
"37" -4.77745101461014 -3.99695474342518 0.766982078865749 5.13746687704519 -1.35510292553514 -0.709552871981771 -0.459428196996252 -0.401542945371958 0.941348914570226 -2.05902632061084 "2"
"38" -1.71052751791675 -4.07358305497679 -1.87593616464114 2.61326788807586 -3.92910543280651 0.83804656053369 -0.554280969123423 -0.441428029969254 -0.361641111918214 -2.55628354607811 "2"
"39" -4.08964878946973 -4.45188202600017 -1.11514824743861 2.90724784562144 -1.07677787864244 1.63312604125493 -3.91215979592443 -1.44157561259966 1.29791804542623 -1.37423317380338 "2"
"40" 0.338067559190959 -3.63178667375012 -2.41002452686197 2.73696474085984 -3.47720054569724 1.22353846794767 -0.959674059165241 1.26451523582936 -4.0622763609107 -3.18222002400897 "2"
"41" 2.02370866300245 -0.6385331579005 3.57613386605188 1.18039584088323 1.28732936387954 -2.71121839870677 2.97978130497465 2.15026349419239 0.808137476353031 4.57938016083848 "1"
"42" -1.12633739319708 -4.95476345169631 1.22248689069453 5.4512261960739 -3.92915417450705 1.45089055121772 -0.630633416826201 1.22218353237077 2.0020867059987 -4.26068920510784 "2"
"43" 0.75828112738372 -2.02419099028155 0.399879893168489 2.03338235417998 -1.0053473831058 1.16682288873078 -0.165660383118911 -0.148370609041791 4.93934975707055 4.79626864075029 "1"
"44" 3.47736119640226 -1.69538141614602 1.24220195358651 0.813149461358195 -0.528820222510328 0.401512220181553 0.729435685828666 0.217772697598661 5.52759848895369 2.91963907612784 "1"
"45" -0.407978124484908 -5.48926543099476 1.55664900797851 2.78224551951707 -2.49532260359562 1.11755471345323 -1.13777706654337 1.75787170492779 0.937601129652971 -4.77468403118016 "2"
"46" -1.81588543638057 -4.09155682322299 -1.11720894398193 3.64365281406425 -0.862876621535304 -2.00922045970272 -3.32197416638651 -1.16302805104774 -0.579305515805088 -5.05337533857812 "2"
"47" -3.10380051588035 -4.54015243319831 -2.73375612345047 3.8102744651584 -0.926883627358849 -0.52785406255786 -2.5235825071776 -0.711056361635166 -0.438462813352625 -3.22822126539579 "2"
"48" 1.95373197311433 0.577165372520959 -1.20492018349984 -2.3235847627442 -2.74454104865618 -1.17125635618135 3.09847381240809 0.660514071956928 2.21952327809493 2.89313354314149 "1"
"49" 2.15673043696795 -1.46717286576163 -2.31983285747993 -1.40776400215803 -2.66030658793449 -1.2560888407035 1.16008197677192 1.6794735318378 2.76369779804932 4.03703565440385 "1"
"50" -5.55967401477477 -5.3107410814506 -0.448143805504923 4.36755759694351 -1.31854776863527 2.20983359432417 -1.85339531298236 -0.425318090102654 1.94105321348543 -0.0994186114790589 "2"
"51" -1.77255513693723 -4.08192234692315 -1.26837426192508 1.10338047049653 -1.19536762374729 1.39395975741349 -2.63774058897173 1.07430575274545 -1.07434205348143 -1.50292714277407 "2"
"52" 1.13480800271553 -4.48556401974831 -0.356805707957802 3.89771190468631 -3.87579141090414 5.43324251811285 -4.43837842995208 1.39855988473056 -0.477547833142054 -3.7902849857813 "2"
"53" -1.34161791862854 -5.41026627496579 -1.68935038818274 3.1291051358677 -1.31017710432593 3.51162917083587 -2.79464577606089 1.92254884314252 -0.824724902547777 -2.91819004380763 "2"
"54" -0.914253295129676 -2.73079215481291 0.677411131592686 2.1429846615366 -2.18401652518568 -1.0134414360076 -1.13880754038907 0.415169490877687 -0.98669293459388 -4.05851795276054 "2"
"55" 0.28337204923713 -4.72387920207874 -4.02979866896651 -0.9248628782468 -2.8096689645572 -2.2601291502348 -1.21157808601572 -1.485975495256 -4.71212222501058 -4.41842535749139 "2"
"56" -0.977943571364488 -3.56994901601568 0.1605466811207 2.92150629669168 -2.74543578899315 0.422771321626131 -2.39907303013927 0.507820858578807 0.493755564837168 -3.15606927992483 "2"
"57" 0.656033223419794 -4.69723886080343 -1.04442277842128 4.29268669312552 -3.58464027002418 -0.204611335307688 0.0391688084108957 1.24351829538934 -2.15291103912629 -6.05944342385683 "2"
"58" 2.00730130050224 -1.30778176827175 -0.93941835994451 -5.33412477236953 -3.42547425938223 0.0668532112413735 2.54526037423937 2.6639227843189 1.18238733308089 1.73251464025715 "1"
"59" 0.447115921823717 -3.15824041380418 -0.957189145757863 2.15388472303198 -3.80604824509122 -1.43027935248385 -2.85715634298594 -0.444034804054675 0.290558759978165 -4.04415616792888 "2"
"60" 1.08176515401119 -4.54505080271577 -2.35568036753294 -1.52374671967231 -3.4925923060824 -4.83764425663847 0.730489078828863 1.3719877265481 -0.413897191279427 -3.79226016043899 "2"
"61" 1.17664826938815 0.775311931984979 3.4984437836165 -0.221715812825162 -0.0582741222129168 0.00871755727574987 2.17386309988244 0.403459692016631 0.791009312677501 2.48052698803536 "1"
"62" 4.45329562480736 -1.28742202931268 1.98315176412439 -1.59585894837659 -1.33842565275817 1.52832316467845 1.2502292718076 0.109859380295413 2.65917382024475 3.91280318355599 "1"
"63" 2.0889344699703 -4.01693713692544 -2.47360217996431 0.789849315230378 -3.66835487319006 3.44987883483354 -4.20991164165263 1.20989749085649 -2.66304513941581 -3.21188809648403 "2"
"64" -1.44200814736888 -4.85467041083295 -2.55753898113606 0.623589996649314 -4.13076627601146 -1.774918121045 -1.93566264790906 -2.24085949339038 1.74688927702568 -2.96560430925598 "2"
"65" -1.26369465583874 -2.34543492618558 -0.851074537179959 -0.160756588033504 -2.49532677588609 -3.024686081993 -4.97693615636717 -2.04964995590726 2.67666564847442 -1.91483567764485 "2"
"66" 0.375974612168104 -3.29760530890197 1.4202245581037 -1.2506339925006 -3.53708618523939 1.38266256002714 -1.00559454316015 1.91165815574556 4.89297476108732 3.41791660572845 "1"
"67" -0.000860334924479123 -3.29061900355944 0.62480532838216 1.69529814896359 -4.54277010627607 1.69722911390644 -3.72976207245189 0.26878898713166 2.87935089916335 -1.89927789311565 "2"
"68" -6.03288180630414 -3.23628544103321 -2.5257096995046 3.03688003824136 -2.50221808580639 -1.15550250636709 -3.81181995687785 -5.66946655832854 1.45852180223467 -0.469441538013897 "2"
"69" -4.01539401346993 1.02717872892139 2.52937827064053 3.84968742270725 -0.438111924016735 1.45694005919928 -0.891473085220756 -0.298733156373792 -0.515936106513415 5.51471746514264 "1"
"70" 0.588937641202586 -3.24589958170974 -0.556686988025709 -0.0414692120447584 -2.33537354736067 -0.687138042515162 -4.23660717020318 0.0537332697225069 -0.728160620661334 -3.12881612237127 "2"
"71" 0.682640800545938 0.31593864556121 -1.45325662778516 -0.432320516477379 -2.18507226494875 -1.00320952556147 2.67129830931719 -0.192679147150139 2.64864775114636 3.81937787004951 "1"
"72" -0.0786674619583148 -4.29639561012645 0.49793163945544 2.90060154583124 -1.48894625903964 1.59602393959198 -1.18660512622576 1.37228147133779 -2.75431716263082 -5.98905993108891 "2"
"73" -0.831565015536857 -5.17288850073811 -0.884802128829689 0.362774889664269 -1.45071939980644 -2.61664823477656 -0.88025526882699 0.670982307474541 0.0971552334363958 -4.57995253608178 "2"
"74" -0.731943585416547 -3.35126227044555 1.50772931660708 3.34696128801408 -2.97481753695769 -0.770065846388079 -1.60800856283399 0.876799109574269 0.987033601479693 -3.66593856350024 "2"
"75" -1.65492373068935 -3.06182707336347 0.774702452183081 2.72617050865361 -3.06866699209867 -1.75670190391438 -1.12901044308086 -0.242289854224295 -0.0592204994806558 -2.61617840983757 "2"
"76" -1.73411126993462 -2.81499024748339 -0.0890586915572227 3.38583101009377 -5.87588993215984 1.0851312898929 -1.09512197650318 -1.67671276515629 0.840613903353456 -1.47752077312188 "2"
"77" -0.490293087008582 -4.20506972016186 2.42881473779323 -1.18131768883483 -4.62977772781126 4.19690199963961 -2.7273731480956 1.66729550369363 4.83533684897016 2.24244870721871 "1"
"78" -2.37252134958484 -3.60110391272603 3.46572168159678 2.97091013690276 0.254149126497135 -0.125371506364408 -2.1451570119407 4.64561919387742 -2.75713195757885 5.29274164075 "1"
"79" 0.881432999049396 -4.0623821857075 -2.26373890469242 0.102183823369846 -4.72478169825224 1.58962764250278 -2.55212459046008 1.43794652612989 0.769014756485159 -1.11511635729803 "2"
"80" 1.42790788498384 -4.89358018173033 -1.06140022495227 0.530107166887958 -3.21082587146428 0.365685885192412 -1.86684342117242 1.89443317152658 -0.890585321793567 -4.00281371127149 "2"
"81" -0.58615197100772 -3.44918269398487 0.77291323231488 0.550009911245647 -3.13455773344167 -2.2154504515453 0.264403622107612 4.00313397578515 4.8860382485076 4.06281415911494 "1"
"82" -2.78920539654033 -1.25633061283757 0.78806276816129 1.8349846309614 -3.61403728362287 0.0027611787595296 -0.89980709623084 1.44761209470761 1.47512762024662 2.64741299274999 "1"
"83" -0.0187805110763326 -4.76121483967716 -2.10346792855029 3.72797833644532 -2.90713873433049 -0.864748018839923 -1.16042950100589 -0.134548248939864 -3.51114369067319 -5.4152276630423 "2"
"84" -2.82895497559548 -4.62791365506056 -0.531556204519293 2.86628436005338 0.586357777223871 -0.761162282017475 -0.592436902335711 0.612553205090814 -2.26380208840447 -5.02652256970862 "2"
"85" 3.67233427154215 -0.317209071879073 2.47834557186848 -1.29841156269461 -1.16889357065238 -1.88694842453616 3.4544584752492 0.646142101326671 7.00211155367112 2.20099768366978 "1"
"86" -1.13332667094435 -3.10793351026291 -0.807245223129883 3.99224610377744 -3.66008345827535 0.277725060841996 -1.98484914752164 -0.862852296255507 -1.68161324577491 -3.27833552184651 "2"
"87" -1.3393174758845 -0.0792505958390115 -0.770985800546151 -0.126150275625642 -2.48137863096051 -0.281498345094534 2.95927882117031 -1.15670602809416 5.64181701133333 2.1637500561174 "1"
"88" 1.67808193887799 -3.13683869047219 -0.342509075124252 -2.89873840546937 -4.65594630585813 -3.63866252421436 -3.35812767132706 0.186006576911277 3.10447893445718 -1.52421006840483 "2"
"89" 0.116795607446736 -2.37866853775895 -1.07530777275523 -0.402077300753941 -4.37271304324851 -4.82288691161356 -1.35477057685399 -1.17872520059447 0.804626539063266 -2.8469575185587 "2"
"90" -0.860097156782618 -6.155922518332 -1.20204044316832 5.79996023420127 -3.21824412047564 4.81513655525148 -2.03018825205799 1.5856787526676 -0.635123173158956 -4.02946618569687 "2"
"91" 1.59883397562779 1.51238112017124 -2.0659178146869 0.376605778865127 -1.75152315705076 -2.84854605839228 5.20109343425395 -1.43739702226914 4.78745180258083 4.19167126448977 "1"
"92" -0.992310766919999 -3.29705921419229 2.96889215088131 -1.35459333050666 -4.88334028143067 1.47908698110491 -1.58048384136501 3.416980295508 5.01424652349266 2.7657549674717 "1"
"93" 0.831428359605453 -5.46567617513886 -2.0643345151194 2.24408574055883 -4.15211890523487 4.20924291649125 -2.39339220875345 1.51687050979748 -1.03204371557465 -3.25572343099949 "2"
"94" 1.66903271043363 -3.8889146852642 -3.71696601550382 -0.0117086807962443 -3.99574702283023 1.11695523435844 -2.63969619793084 0.258548103271944 -3.2659372700145 -3.38087748205342 "2"
"95" -0.985708237845087 -4.03066352569632 -0.485572342330989 2.11097428645555 -4.14676922043294 0.373185031887395 -1.8638891699592 -0.704331996727145 0.835455958220883 -2.77823582057009 "2"
"96" 3.64722798403154 2.44405471223086 0.652773579804987 1.82182489833325 1.62097875122438 -2.93329908503073 5.78334182896705 -1.5381864711469 1.88769874107981 3.40344484310169 "1"
"97" -2.60005467582435 -3.75050774491092 0.535000621499445 4.30618518799791 -4.16001460919714 0.78452919419936 -2.71472112125537 -1.58209381497033 3.06871625893649 -2.23304260752215 "2"
"98" 1.71434052332272 -4.6549092345437 -2.35439922660374 1.74692430011046 -4.79779478229455 -0.877250178624605 -1.31424820819732 -0.679098734451469 -3.07310923920661 -5.49635505613972 "2"
"99" -0.996499756060187 -2.91339999339675 -0.39457069752709 -1.45130071980011 -2.44571910648423 -4.5010477604303 0.585288050516574 0.700464431230815 0.0810043007940035 -2.29304664573532 "2"
"100" 5.3402331548604 0.0930329660995362 0.253462939017768 -1.2600723353168 -2.08998525988129 3.8417237531909 0.420183682951353 -2.03849087002192 1.10407877086798 2.70896566778888 "1"
"101" 2.06299734436389 -3.39440808336048 -5.10554004751038 1.37460566628003 -3.08779438551524 0.293345090347813 2.36855749952709 -0.970368531618458 6.7576831292561 2.55363843284554 "1"
"102" -1.41278431822204 -3.98095995530512 -0.748046830754116 3.34133667384133 -5.08292979264151 -1.78234687222615 -2.22054534946451 -1.68652668507229 2.52093534042188 -2.23715943668484 "2"
"103" 1.48823633692581 -2.6915912135462 0.683052138379943 1.26817638180418 -2.46514222283316 -2.15021502803494 -1.1373857490575 1.69592503240101 -1.44810571351896 -5.62805433285623 "2"
"104" -1.30933387825215 -5.07089269080086 -0.676898363244919 5.08949205244012 -1.54401653893105 1.98447367963054 -4.90333892679666 -0.00309818395114747 -0.33158365899402 -3.82820367998735 "2"
"105" 0.083443266661176 -2.15349539054724 0.164017540174193 -1.89858829989713 -4.93747951892225 2.55533480343409 -0.629931040948661 -0.248225669389115 6.4219509382715 2.5383444346791 "1"
"106" 5.30098843970936 -2.38064020216407 -0.344417787189401 -0.105921119053147 -0.394539123469017 -1.87138337845849 3.41727851312219 1.66902035404196 4.11889194278778 3.47990619870212 "1"
"107" -1.89460518202936 -5.93429128551912 -0.109520532935479 2.97930055559028 -1.02312660871222 -2.05960418326991 1.32657343519159 1.62562247431408 -0.5774765435447 -5.39270557363124 "2"
"108" -1.00677717646869 -4.47883527839543 -3.7806098518425 -1.26814503412069 -1.6032491730555 -2.10357808747988 -3.75970868418607 -1.35857700888613 0.326273631620046 -2.89474998768782 "2"
"109" -0.923748489327389 -4.66490973156161 -3.33759258543218 -1.89377934674874 -1.25606783119209 -2.89119587170692 -1.64856749882393 0.465752280199367 -0.929105842968346 -2.28790021176838 "2"
"110" -0.114711529632991 -3.29882505819581 0.429451466375971 2.9724288650925 -4.11184130283627 0.916303187616511 -2.06978320057828 0.474060800390716 0.593389207578358 -3.23241785205923 "2"
"111" 1.68876854953773 -1.63554026735291 1.07913684305412 0.89284261634362 -0.863143295838889 0.795299212821009 0.828313694499185 0.375785455814747 3.38538069798112 4.61867701751312 "1"
"112" -1.76881734023829 -3.11842814314619 -1.8877558289099 2.29527925660728 -0.892945743962602 0.521912305842827 -2.16965338528624 -0.157531257684192 -4.00595006854098 -3.25037792386467 "2"
"113" -4.37037753916243 -1.27722926943654 5.05599450713016 3.16580696485392 -0.690071264915653 -0.300383367574545 -0.0598305595952142 1.54863883520377 4.13344861443229 3.82759457538743 "1"
"114" -1.39912162640474 -4.65081295353587 -2.63035317198254 -0.69282391938547 -2.76719757906654 -3.56547382681397 -1.00180875750939 -0.562599431702221 0.884732198293249 -2.30552704297279 "2"
"115" 4.94934272733008 -1.19835565238203 -1.94606499275544 -1.54678591315476 -2.52772509287289 -0.993942382063211 3.50933917818087 0.333953204849837 5.25185162589562 1.05251574431676 "1"
"116" -2.2345564678288 -4.96721749746834 -0.300435416217367 4.27720448526803 -2.13585552447075 -0.587768568279928 -3.17808794739159 -1.70589938288175 1.16207723254671 -4.68329403718682 "2"
"117" -1.19752997854759 -2.29760340678641 1.17870145609199 0.574056788529049 -2.78014034627873 -2.35389816776225 -3.00030451465643 -0.907943153283646 1.90164237046638 -2.45420711367938 "2"
"118" 1.23075819070317 -3.74250569752657 -1.47777591743594 0.469702441910322 -3.69755464503772 1.07107584776986 -5.17470947819103 0.0773154987268499 0.338678206195929 -2.48203095780426 "2"
"119" -3.37029857377558 -5.05321250137085 -0.782464942004625 3.79786526457463 -1.68307303041744 0.645259130445513 -0.414479874568978 0.440469418320196 0.295145891374318 -2.68735725169825 "2"
"120" -2.82468002016624 -2.96020285929141 5.4373570145812 4.70233582700667 -0.431049163034064 0.329215238757901 -1.48151355717474 1.62184898097343 6.05357871488099 5.2463755771697 "1"
"121" -2.5509621697528 -3.42836424729595 -1.35788486208815 0.204259460011539 -0.879783348662511 -0.75650274533206 -3.13458527369543 0.797778934066787 1.57764588005211 -0.345979946108681 "2"
"122" 0.73445764098008 -4.78581085373856 0.0803632842892286 2.22273687537136 -4.05697109365288 -0.420786918677795 -3.57915633554506 -1.36266973509213 1.7747224533591 -5.89997158510456 "2"
"123" -3.34767606735731 -3.14779505127452 -2.59042630164335 2.84854076981494 -2.00788195761688 -0.412709547848632 -1.75847389217159 -2.20093189229886 -2.23784674521928 -2.46089371637676 "2"
"124" -1.66436437202624 -5.34015057413587 -0.82238805266807 1.51107246973427 -4.15830286563818 -0.233846683611339 -2.46626359532033 -1.23348115219953 4.04172917913398 -2.49768044947047 "2"
"125" -0.0648536403854314 -2.09071689794405 -0.987560142046351 1.3891760923672 -3.12196672092468 -4.31121511555936 -0.803105772886237 -0.654768850812287 -1.57170825497338 -4.42268603767971 "2"
"126" -0.63821408833714 -4.01601623993079 -0.0610506105457982 3.19752545280002 -3.07763551250868 3.81979423840102 -5.68785016609288 -0.472412562770747 0.538266357120497 -2.32983066796456 "2"
"127" -0.499351574666778 -3.21432285504855 -2.19803422210801 0.931031302560632 -0.00501338000909612 -0.00629787520022662 -3.54299290285414 1.97431820403723 -2.2313135457676 -2.71585075456886 "2"
"128" 2.68825229484476 0.368590860360115 1.39674707014168 -0.0248738539345716 -1.49311814635248 0.395364849337532 2.27421176315783 0.0446395050241644 0.830971087049114 3.08029223517697 "1"
"129" -5.60864258533315 -3.55792584015223 -1.1947822263161 1.02565260864922 -2.40841810230883 -2.21812145416198 -0.737942560015325 -2.89131001487858 0.863328631286303 0.810197844477677 "2"
"130" 0.370890751994529 -1.17714362472714 1.21324735548637 1.1922299548204 -1.90465370817657 0.418942880074304 -0.145511186227345 1.36815607417215 0.923407069293348 3.50197535620745 "1"
"131" 2.70407422440188 0.283528893782599 1.99781161147683 1.49381821747467 -0.0349449160414961 1.88183483789451 1.33265948207926 -1.62631420742532 3.13917639924012 2.61000327673388 "1"
"132" 0.306811617937012 -3.7324788366384 -0.265143661860012 4.89881700324224 -4.56619410590852 0.854931840966572 0.363201147184398 1.05288630473062 -1.93399403052452 -5.10104670572649 "2"
"133" -0.00118978989231078 -1.88059896360662 1.66905311436502 1.12081436494836 -6.24012211607431 -0.553183752319181 -6.00308041912724 -2.80490594829129 4.91626527971369 -0.915980877284726 "2"
"134" 0.540783942785438 0.623086094947564 -0.10716469751645 1.88012671002133 -0.833472479804561 -0.502717909613913 1.60583765819465 -1.72020847844032 6.60558249475401 5.01747429495954 "1"
"135" -2.54180153976674 -3.694977124176 0.42923506017419 2.45142920483027 -1.28045205887587 -2.99592216000922 -0.421075700150197 0.0597239722791245 0.327338184684318 -3.70155338994328 "2"
"136" 1.62279487605698 -3.15241298048986 2.0272548002207 -0.910598666426352 -4.68762855092668 -3.86338241685042 -3.45716530189789 -0.714641891594391 3.86818002239624 -3.86619630542211 "2"
"137" -2.92871970549125 -3.40242639402825 1.0227893265098 4.08100546906239 -2.93781327637639 -2.17158137372794 -0.91330899075093 -0.996327815609607 2.11523917301919 -3.15440985649405 "2"
"138" 1.74046084023313 -0.712930569885698 0.433594301021576 -0.283715527382626 -2.45658346435234 0.819402803758224 1.30016701296537 -0.27885522038818 2.97213336293428 2.8551541195979 "1"
"139" -0.0715976600306425 -4.04475581528453 -0.639254620693598 1.19513008193005 -1.89085373811763 -0.234996649418231 -3.46087525100666 1.64965332625762 0.809677476893524 -2.57454063231988 "2"
"140" -0.148625098002226 -3.86003723942855 1.49077282068305 2.51760354181883 -2.64294126208467 1.59899440654815 -0.96510648424117 2.68254377684761 0.263200685396323 -3.51661695537912 "2"
"141" -2.48883808777325 -6.22209712864613 -5.58747298218724 0.0211175042186067 -1.64420787957682 2.17573556944899 -3.26107907055871 0.186101131971114 -0.58569123192734 0.1298522520919 "2"
"142" -3.28497666669939 -3.07557502557388 -2.10080283880505 1.18085909296645 -0.753078501604008 -2.45895287754589 -1.55735336922261 -0.468060523798932 -1.34720958617814 -1.28552818779695 "2"
"143" -1.83117084010467 -3.12666533006505 1.2824658896624 3.76316699986458 -2.50915378131933 1.2888249561831 -2.4372678814667 0.717171385324612 0.381558569611302 -2.07199901700485 "2"
"144" 0.83166839795129 -4.21825733583631 -2.42335550062054 2.42471611712747 -2.59092309760147 2.02358194973397 -0.691363148375721 1.74694288695059 -5.11096725323075 -4.84654728746151 "2"
"145" -1.63975988164434 -3.93650480708284 2.07498165024048 2.00425434703718 -3.42012399105082 -2.70668506727894 -1.55219985285839 -0.868819114244231 4.36633864073398 -3.86808733940858 "2"
"146" 3.79871669984172 2.15934117667343 -0.207768086638588 -0.721516461554957 -0.442654251328457 -0.828889124861336 2.89306067064701 -0.948835107895268 -1.83445753919018 4.69400749936728 "1"
"147" -4.67988220023499 -3.16994625776081 0.534383550205359 3.63725293328688 0.202975667190188 -3.46016380769558 1.06066979523017 0.574684701610932 -0.53153702082602 -2.76027352104233 "2"
"148" 1.0241252564452 0.131752728794921 3.19652484098513 -2.76516503390607 -2.72711842598404 1.4998480766166 -0.269367799931581 1.0540492209738 1.82571652336246 3.27421332710576 "1"
