"M1" "M2"
"55" -2.66908741964505 -1.3084854377557
"56" -2.33983120576427 -1.95779702943989
"57" 0.498666726015397 -1.39316186054052
"58" 0.276074814493132 -2.06997826418059
"59" -4.06338552112084 -1.51721114062782
"60" 0.517519434011975 -1.31027953757359
"61" -2.90444561971358 -0.975877361228045
"62" -3.326249225645 -1.48124296231617
"63" 0.566105659758483 -1.08675249212112
"64" -5.02960699780911 -0.327482870356187
"65" -3.19080712175165 -0.95312236958759
"66" -0.367909894488176 -2.47997494225189
"67" 0.375943992970074 -1.9000422119426
"68" 0.280623995894803 -1.92992365316129
"69" 0.893754346915107 -0.620028182309223
"70" 0.0366907192394297 -2.47860309543419
"71" -2.33877883751795 -0.878024991305231
"72" 0.119879417767611 -2.33639734402055
"73" -3.19734240095278 -1.11788850286602
"74" 0.557480906411296 -1.2977332297612
"75" -2.50672315878639 -0.373452443798016
"76" -4.61076258418927 1.80300492824427
"77" 0.405109645266863 -1.42059180842838
"78" -3.79819775790906 2.31464172477765
"79" 0.571586028142953 -1.16372761763633
"80" -0.0159914226059008 -2.59384616671856
"81" -1.75743020161702 -0.167223106356479
"82" -5.15594425281783 1.0501573513503
"83" 0.0964734302977356 -2.26383011497903
"84" -2.45616452986956 -2.54688634396851
"85" -3.27953434431967 2.63978837869198
"86" -2.56690900928982 -1.21637456763155
"87" -1.8586403405271 -2.43908306503262
"88" 0.282555637806157 -1.98803659121348
"89" -3.31720326806054 -2.013090279441
"90" 0.825009963492853 -0.689728861495853
"91" -2.69612507277753 -0.985636602020829
"92" -0.582053775473506 -1.96488240334061
"93" -3.13887373054375 -1.26996106412543
"94" 0.794058488921346 -0.863187033349401
"95" 0.588426812945669 -1.18712898540161
"96" 0.0996600662815124 -2.31826120405835
"97" 1.39799881467874 0.620157494706195
"98" -3.7456048958519 -1.57424755327709
"99" 0.496595722168738 -1.30782122203817
"100" -3.00344370768924 -0.850624839348397
"101" 0.153404288045915 -2.23015849503619
"102" 0.665784001166879 -1.15703089991007
"103" -3.41948618614689 -0.442284363988473
"104" -4.73799326838931 -0.730957547160277
"105" -2.39935049988026 -0.269903355295524
"106" 0.418346949267419 -1.59094143676683
"107" -2.32504138002832 -1.74560070840031
"108" -3.25664210214719 -1.18695943781357
"109" 0.652152563764772 -1.23880676947562
"110" -1.15420422477279 -2.56429028589987
"111" -0.945805448339788 -1.36764780330737
"112" -3.02240105699542 0.0600529841909616
"113" -3.02441788771821 2.92066697581499
"114" 0.625911006061628 -1.1216781054788
"115" -3.68448156173551 2.84623316540771
"116" -2.23982303137362 -2.11348294507138
"117" -1.95786565739722 -2.09845741651095
"118" -2.75160149220434 -2.13045986693103
"119" -0.727040390305938 -1.71260477479433
"120" 0.276514195721322 -1.96906312640468
"121" 0.511787894963308 -1.41073838474274
"122" -2.36806007646485 -0.951069500928473
"123" -3.29068353824563 2.09459154864932
"124" 0.209006029256617 -2.09675565830156
"125" -2.29818722223008 -1.00679335325996
"126" -1.89944246690141 -0.421768931355929
"127" -3.11003914690966 2.9232459193023
"128" -1.29800665162241 -1.29490900761668
"129" -1.88167868029581 -1.59335840417381
"130" 0.321323656241556 -1.72533821146527
"131" 0.771177214021722 -0.720228177344726
"132" -1.49457606900961 -2.23606743673562
"133" 0.398424734222632 -1.87754137984407
"134" 0.334799533715654 -1.82251177718255
"135" 0.236309701730518 -2.04680096177189
"136" -1.63600888687874 -2.06994281175156
"137" 0.383055636840877 -1.72959943162212
"138" 0.300663716755753 -1.75685624435283
"139" -0.855501807622091 -2.25293126498081
"140" -4.00744780787678 2.19592912810575
"141" -4.95662818222855 1.65644576597545
"142" 0.395077842255128 -2.07698206349295
"143" 0.359029746995734 -1.92315003462492
"144" 0.662152350282054 -0.990348577552642
"145" -2.57290447417055 -0.803323238677895
"146" -1.48174626682862 -1.86971336073514
"147" 0.360074267716534 -1.6834181865089
"148" -2.3639374197652 -1.41443709934773
"149" -3.55418626955012 -1.60918560513947
"150" 0.419115296029335 -1.48944510548093
"151" -2.17462006609447 -0.580573536696251
"152" -0.605821418953411 -0.380284957571598
"153" -3.0760376231452 2.37446600705315
"154" 1.01239153974208 0.0151407277809839
"155" -2.40059334541356 -1.44690721733322
"156" -4.11166934390515 2.05681723750112
"157" 0.39227556711036 -1.538050091643
"158" -2.22610900407998 3.30487945794099
"159" 0.427913537151904 -1.70828906083149
"160" 0.0360663436383865 -2.51399662232068
"161" 0.245139967084157 -1.88189393872978
"162" 0.00456712761076195 -2.66236087919758
"163" -1.33185787939081 -2.27548170023127
"164" 0.810462135134766 -0.697266431259255
"165" -2.1504028821509 -0.956216047409542
"166" -3.69288663273628 2.22334634378357
"167" -2.3387429575625 -0.681859869474593
"168" -2.4169132621235 -1.5876804832871
"169" -4.18230376697899 2.11061212670348
"170" -4.46160521840253 1.44788798222422
"171" -0.938332903233064 -2.31255510322334
"172" -2.01636629359386 -1.3687300282733
"173" 0.346232611154182 -1.8845271226838
"174" 0.40906873965473 -1.51443652060949
"175" 0.252360588949871 -2.28453317299432
"176" -4.06018171934664 2.00012648740474
"177" -1.26592971803697 -0.796159785336541
"178" -0.26637625163174 -3.12610887093473
"179" -2.55771409829448 -1.29879855716608
"180" -0.990748575158853 -1.65264128394503
"181" 0.305818948472493 -1.69788523993443
"182" -0.0250380583199888 -2.74425401175065
"183" -1.2002514407604 -1.23301265427236
"184" -2.06476505161628 -1.85747054246823
"185" -0.333309893875873 -3.04067340108411
"186" -3.45372321781821 2.04119487616263
"187" 0.447805433050132 -1.36588925037803
"188" -3.53955523605134 2.49046391318185
"189" -3.3173305588919 -1.04001105330989
"190" -0.325814998623597 -3.46163309049414
"191" -4.28469037336011 -0.760693617867738
"192" -1.35055744133727 -1.14562340418777
"193" -0.730144393623587 -1.91146933586687
"194" 0.695824389841771 -1.09324245495719
"195" -2.31003559105719 -1.75814254935333
"196" -3.77015869088443 -0.812048141087866
"197" 0.208730504506218 -1.99440300848763
"198" -1.70043594069222 -1.51023328537501
"199" -2.54991440811885 -1.22015819715383
"200" -1.0003444827748 -2.0113955563345
"201" 0.679511258759135 -0.876797734904753
"202" -2.90393115759126 -0.660731035697057
"203" -2.90927760845113 3.28023092362859
"204" -3.13766341356871 -1.94230989321753
"205" -2.87219720895014 -1.88027324157714
"206" 0.381099292596448 -1.80011026170693
"207" -2.55093102718143 -0.698053064614075
"208" -2.02310690946769 -1.44440877943331
"209" -3.03203870201115 -1.01452730340425
"210" -4.42977248785687 2.2371908331117
"211" -4.44770364390471 1.84763778086923
"212" 0.336322240736095 -1.78087969508119
"213" -2.67506185784467 2.7935637994685
"214" 0.995501388438004 -0.412512617339598
"215" -5.37809727103961 1.14392062506436
"216" 0.570497864930896 -1.14662427156094
"217" 0.423420726812069 -1.74685670008951
"218" 0.00903271510836678 -2.89384174601694
"219" -4.52300966747022 -0.820828449103258
"220" -1.63323120546326 -2.28632486051366
"221" -0.990657213291136 -1.15051548001539
"222" -2.56153526937619 -0.852694060262822
"223" -2.90402964805002 2.68919930814525
"224" 0.126830244800388 -2.2521906628489
"225" -0.0584066812395677 -2.64061772702308
"226" -1.99344157045013 -2.31776922804972
"227" 0.0646558919315321 -2.55798745320488
"228" -2.7809951809227 -1.15987649411087
"229" -2.88437186423835 -1.63537833939138
"230" -3.46615902297253 -0.538914097324076
"231" 0.0344050586455812 -2.49836882997949
"232" -2.87940272888059 -1.05318422760882
"233" -4.87200866539237 2.10719760638038
"234" 0.158764495015279 -2.23386494815494
"235" -5.23263362126217 1.76511630433308
"236" -6.20398790996945 0.447677319211888
"237" -4.17724459602386 1.90283267127838
"238" 0.775075528869541 -0.868550646839937
"239" -1.89521413868671 -1.05500804529207
"240" -1.36271247429696 -1.15251606128864
"241" -0.0771849582180674 -2.64930840553762
"242" 0.434153872684251 -1.68962507785083
"243" -0.917110992807847 -1.04202324498781
"244" -1.49120171428221 -0.590309307639109
"245" -0.953771222933545 -2.1642983037206
"246" 0.349056935102668 -1.66235209301405
"247" -1.41231219341125 -1.8762496529727
"248" 0.268703613938273 -1.91433283876188
"249" -0.203586698889516 -3.06130881474088
"250" 0.297399164241687 -1.82528384088829
"251" -0.0444528186287153 -2.71503663302699
"252" -3.04843016888436 -0.811320054716731
"253" -0.123551341458674 -2.85321421834641
"254" -3.3866290227671 -1.01699931049944
"255" -2.76676756023752 -0.976213788421366
"256" 1.40735342732877 0.585208912522956
"257" 0.652961307465711 -1.33873135323411
"258" -2.92086025211014 2.86047567647997
"259" 0.697089494117638 -1.08712208071954
"260" -3.95333464201478 1.82238286847846
"261" -1.42663022503371 3.64342168981449
"262" -3.49998733913537 -0.919921230447508
"263" -4.70493952433906 1.32896481827413
"264" -3.0672266851047 -0.744603902281877
"265" 0.243357621469491 -1.82622240001109
"266" 0.202117040450431 -2.12648978687252
"267" -1.94393223688044 -2.02605600050255
"268" -4.33768251484449 -1.6145369676775
"269" -2.50092639372926 -0.983523452620785
"270" -4.24007544388741 -1.54224072265008
"271" -2.35659256082584 -0.619408682881679
"272" 0.727042733317376 -0.804866082377814
"273" -1.81969059953266 -1.79461087302387
"274" -3.76855418954559 -0.853986269473767
"275" 0.305861109318949 -1.54100657458342
"276" 0.41771413712184 -1.5855623581733
"277" 0.465068121701304 -1.6705712332414
"278" -2.47684262997739 -0.893633275737752
"279" 0.324984880045059 -1.89969139213153
"280" 0.68725932513515 -0.949481163714124
"281" 0.273581691140265 -1.94762460093126
"282" -3.33096936217673 -0.893640965254612
"283" 0.725790819700942 -1.0031164855344
"284" -2.95525822245906 -1.63733496624184
"285" 0.406542547880133 -1.62680436706805
"286" 0.716043200681427 -1.19290089344558
"287" -2.70657240731552 2.62901482665368
"288" 0.110729443159448 -2.30504352407396
"289" 0.30205385101236 -1.94746969001139
"290" -3.14627423176627 -1.17095935857106
"291" -3.23194742745284 2.4588124540733
"292" -2.56229524910143 2.54004426452301
"293" -0.351313183258956 -1.32643161168215
"294" -4.06972789846813 2.09165038272208
"295" -3.70466111387215 2.36655516569896
"296" 0.797579832205738 -0.814195916159169
"297" -1.35316180161321 -1.07922734829864
"298" -3.30896352183938 -1.06884569220865
"299" -4.18649737128958 -0.588881069782547
"300" -4.06737537331157 1.86911819635173
"301" -0.49801634181364 -3.83390291726149
"302" 0.14715630976366 -2.26544675684971
"303" 0.602342104888201 -1.20845733747739
"304" -2.9583211914216 -0.553546719431071
"305" 0.572013310320311 -1.2006356923248
"306" -2.49407358769 -2.46115152158998
"307" -3.0390672268109 -1.04048052435658
"308" 0.582407836929111 -1.0381895597804
"309" -2.88895716861681 2.84576229755279
"310" -2.31966979964356 -0.27766098650821
"311" -2.89426388743361 -0.829280730160571
"312" -0.112716624628693 -1.84584391974359
"313" -1.56354984216395 -2.55099024032352
"314" -3.4836399612107 2.25623478921272
"315" -1.44668516284134 -1.45402591485835
"316" 0.485255660637764 -1.3322178764971
"317" -2.18041932388011 -1.65377033968871
"318" -3.17452804470405 2.33944210111469
"319" 0.179088761604866 -2.29492729908984
"320" -1.77075191273926 -1.76718728934043
"321" 0.785196791286596 -0.722103579204986
"322" -1.32375529682101 -1.61658519183972
"323" -1.28598758757014 -0.901114355867614
"324" -1.39005459745482 -1.19895170143032
"325" 0.525546385970108 -1.29730351078468
"326" 0.963394034437321 -0.452838060280706
"327" 0.313155529931138 -1.78913065789557
"328" -0.668290242823477 -1.81143882627202
"329" -1.74341261392054 -0.648253872648929
"330" 0.655914816382652 -1.05153457648899
"331" -3.21523043552792 2.64260863206208
"332" -1.91830743165945 -0.842120417016095
"333" 0.273545078990912 -1.94903036029565
"334" 1.10819081422018 -0.131073832195459
"335" 0.324038571859836 -1.93447765221517
"336" -5.10751422082113 1.35186463130147
"337" -3.25256712026027 -0.933346436514505
"338" 0.99141141271196 -0.466892181192422
"339" 0.827553050724045 -0.872688456995698
"340" 0.0249732394648365 -2.56149547056311
"341" -3.46806103804488 -0.59825923189999
"342" -2.45516136224431 -1.4469086815873
"343" -3.57915672833672 2.50976518672499
"344" -2.33461148684404 -1.38350314299521
"345" -3.96989491381541 0.114592412560352
"346" -0.238911836886973 -2.68852487996897
"347" 0.528431037612454 -1.38610737009098
"348" -4.55587360023237 1.85990840134044
"349" -2.60452248479264 -0.839241502948321
"350" -4.82407753824104 1.33710603213446
"351" -0.469602527163903 -3.48528618219385
"352" 0.717572106805439 -0.930720232751266
"353" -1.51073304084501 -1.60432868495616
"354" -2.76086303062826 -1.51530757909231
"355" -4.11477829936256 -0.0681154558984922
"356" -2.74404878580554 -1.47340944516523
"357" -4.00667304247838 2.70392985757746
"358" 0.382008751242478 -1.90300369305492
"359" 0.283330255286039 -1.85268830120686
"360" 0.64116561229016 -1.23400940000599
"361" 0.523623389395255 -1.33619444997426
"362" 0.427955592816788 -1.9022200938817
"363" -0.0322896262500409 -2.43930522541186
"364" -2.80703594824234 2.35062601332945
"365" 0.663363395257531 -1.21553424965002
"366" -5.20462836905406 1.76943395662339
"367" -1.77907802761992 3.75233695248418
"368" -0.192676977947768 -3.17613514202302
"369" 0.334805647335458 -1.8565579088065
"370" 0.338084146796194 -1.7799901915309
"371" -1.45331540042974 -0.958264471770719
"372" -1.69330089539354 -1.69495039431476
"373" -2.18480543930755 3.29302370342131
"374" 0.83071682130801 -0.912139453488583
"375" -0.150299605455127 -2.93523770727402
"376" 0.674652881757038 -1.15082606217496
"377" 0.664146307191795 -1.06837944300549
"378" -4.09829101590436 2.09603316582474
"379" 0.314098762955769 -1.49108750997748
"380" -2.633113238762 -1.08042671663806
"381" -3.61847581025239 1.89130178485167
"382" 0.267797700061949 -2.15096990271044
"383" 0.235678826824868 -1.9403608241476
"384" -2.89478434847124 2.72483734017413
"385" -1.1456295543236 -0.949586414454825
"386" 0.181025241605304 -2.08789822191567
"387" -0.0535877473626822 -1.8891565497405
"388" 0.0840760505057815 -2.34864532292108
"389" 0.476970727736276 -1.69886794060265
"390" -1.75958996023348 -1.48084967427645
"391" -0.22442256014522 -3.05027967275444
"392" -1.64222557489015 -1.19144079838951
"393" 0.620611586513201 -1.14364620288046
"394" -1.78542841142406 -1.88227043941637
"395" -4.02516898304766 2.11877537848918
"396" -1.76115476736418 -0.75875858889258
"397" 0.275189215623042 -1.87309257239776
"398" 0.240177605871724 -1.99851894313121
"399" -2.06125499736057 -2.79483351197212
"400" 0.113868550043808 -2.27830639097344
"401" 0.239062360447731 -1.9761209529246
"402" -1.51303867439688 -1.19239887843156
"403" 0.499639612034341 -1.49462698576383
"404" 0.151048672458243 -2.36543885312051
"405" -2.42246997346545 -2.13235823015924
"406" -1.78449685577107 -0.875391267483418
"407" -3.60547367768001 2.35368620527611
"408" 0.396138717416972 -1.60810769701429
"409" 0.713047712768223 -0.918917123931674
"410" -4.40737033508936 1.51868804301272
"411" 0.353222918467595 -1.90923250465879
"412" -3.58507336775505 -0.978259844082893
"413" -2.81709314578325 -1.64474654951251
"414" -2.61717446266215 -1.43511829841734
"415" -1.36939479483638 -2.44713466465796
"416" -1.4705161129461 -0.354575721765555
"417" 0.66240488744602 -1.08793948230079
"418" -5.13680985082225 1.02241778300899
"419" -0.457076064960027 -3.50073300155915
"420" 0.665962705392809 -0.87775051981292
"421" -4.16758297499253 2.34489883115819
"422" -2.64623031509273 -1.46664311247285
"423" -0.233160787532001 -3.3350434649642
"424" -2.03076618255313 -1.12766879870289
"425" -2.20921687970436 -2.40795420541787
"426" -1.8624415732514 -1.6731651782628
"427" -4.40891826500295 1.98009678742695
"428" -3.23601587046671 2.31658042043877
"429" -1.08069057818174 -1.26332119871183
"430" -2.09014791785891 -0.708005293531772
"431" -1.02097673817059 -1.93067529544876
"432" -4.21712501521341 1.972760973713
"433" -3.74396375508884 2.39326048406962
"434" -1.31646761560883 -2.44363386979938
"435" -2.47810142588966 -1.18310558218712
"436" -1.72309393480379 -0.820464585609404
"437" -2.70166920207449 -0.856724025076672
"438" -4.53174266118557 1.90638708162081
"439" 0.181685540591226 -2.44700761594446
"440" -1.36175679683147 -1.63516345024706
"441" 0.975260732926542 -0.361296886932865
"442" 0.504103124314027 -1.42469216622034
"443" -2.53744502545216 -1.04803374243144
"444" -2.31445542118422 -0.910200933694713
"445" -2.25404517484293 -1.04895276512989
"446" -1.28514003058345 -0.968941820020514
"447" -1.61762845220703 -1.2694639072398
"448" 0.458222638142154 -1.67292534844577
"449" 0.238757124625007 -2.14891278201616
"450" -2.21440955038413 -1.82743595699245
"451" -2.61040564839137 -1.38066830763071
"452" -1.15801552678304 -1.24971632428236
"453" -0.238775402600651 -3.09095072821503
"454" 0.726474823732596 -1.10855557595057
"455" 0.292922544516574 -1.90610543650367
"456" 0.242098113683012 -1.69718038187241
"457" -2.31442268165606 0.115031527224356
"458" -1.7890974086465 -1.5759042457215
"459" -3.64527684578099 2.13624793714906
"460" 0.884421892509543 -0.496663378273102
"461" -4.15163877260552 1.78715420603974
"462" 0.326490496632921 -1.8410003684368
"463" -3.12984770091225 -1.10020812751325
"464" -2.07690850940315 -0.832551484105726
"465" -0.153583728820075 -3.11206177045062
"466" -1.92655137882437 -1.24515349253781
"467" -2.71786954491103 -1.21249143615047
"468" -1.67051376651361 -2.26691601724304
"469" -4.05590484177953 1.65991429380551
"470" 0.577297814644475 -1.08669746842168
"471" -1.75105331382638 -1.25807037261521
"472" -0.379161468579177 -2.01671924629576
"473" -4.26785603638876 1.98818623075179
"474" -1.11168317654787 -1.1663493053279
"475" -0.130977362875682 -2.7988281383622
"476" 0.370435299605303 -1.75527618574846
"477" 0.264042287977506 -2.03837568054947
"478" -1.70008760095676 -0.383550574148756
"479" -1.36551816629151 -1.80235319983226
"480" 0.355695867281646 -1.94822411658124
"481" -2.25582694955753 -0.513625264796051
"482" -2.93687650044318 -2.16414847351315
"483" -1.55254401062575 -1.33881082398855
"484" -2.38231456636559 -1.27020709035286
"485" 0.893276485629704 -0.742152193296194
"486" -0.312171303310453 -3.28283001450811
"487" -1.38544978366939 -1.43349880624073
"488" -3.63226746428203 -1.78443627355593
"489" -3.10135698688941 -1.89508784014879
"490" -2.32574554003417 -1.84725026346985
"491" 0.174928508206196 -2.40269761470613
"492" 0.794489013747175 -0.929742959497461
"493" 0.527657643104391 -1.6796348476175
"494" 0.588955352888743 -1.30146724801993
"495" -3.41120753893093 -0.754291348480329
"496" -4.38511772538977 -0.556523312309729
"497" -2.92280821434067 -1.52823792390159
"498" -2.34348432478216 -2.02410057594969
"499" -2.48323077223532 -1.24737136094435
"500" -3.12790614168477 2.63469134591683
"501" -2.02092037200621 -1.40418218012095
"502" -3.05772796164041 -0.784518738967887
"503" -0.146578381844719 -1.06159232641728
"504" -1.06228437517023 -1.30651028549946
"505" -2.27836457154252 -1.07889223232679
"506" -1.78879603722572 -0.0157214953000273
"507" 0.561560706882886 -1.22821027531177
"508" 0.196385248332655 -1.89789800613129
"509" -3.37400576926161 2.9019956968727
"510" -2.51027666575597 -1.27801080502761
"511" 0.5563720034341 -1.47340972947565
"512" 1.00289377976523 -0.285850769162467
"513" 0.409749460292285 -1.79280367672702
"514" 0.0819282436159176 -2.29703654725628
"515" -2.82704352116591 -0.774881938378064
"516" -3.80591061072103 2.54491511797894
"517" -0.299511647254176 -1.78986927077833
"518" -2.17688166785851 -1.03795526653207
"519" 0.156990015045546 -2.20151764592315
"520" -0.0299929161580706 -2.6445839130749
"521" -2.20469002779624 -1.42036096111139
"522" 0.584945085024795 -1.26094834225469
"523" 0.482793256761972 -1.52524921882115
"524" -3.88896193845427 2.13320847353933
"525" 0.393604294744458 -1.76571647251704
"526" -5.30927255378699 1.155319237089
"527" 0.0938589052196901 -2.30610056690177
"528" 0.202870615275273 -2.38639734128515
"529" -2.86416987567735 2.68902914595975
"530" -2.62740752639162 -1.16284201113357
"531" -3.1481404128746 -0.747001997602375
"532" -2.48229093413594 -1.01512864755838
"533" -3.07264546394841 -2.06086135184812
"534" 0.300274967385358 -1.94003540837751
"535" -0.984738064906068 -1.59181055023731
"536" -2.44553420910003 2.92962584228497
"537" 0.304254846817378 -1.90460520591706
"538" 0.215626666863082 -1.99847868685357
"539" 0.946399781731633 -0.269607171031634
"540" -4.88862334254153 1.52283044919138
"541" 0.375842328654906 -1.7403840684884
"542" -3.0246560793834 -0.184723959675167
"543" -2.81385121337781 -0.0826019220098431
"544" -2.54380970920893 -0.549912328391881
"545" -5.74767112043264 1.07905479250417
"546" -2.61197574047503 -0.212244769164767
"547" -0.948795434637234 -1.43872482023444
"548" 0.0217075881888408 -2.49076016769992
"549" -0.0697671400035469 -2.82319890350387
"550" -1.68593400982868 -1.93382414280816
"551" -4.81518751921176 1.56469425688465
"552" -1.65323841964459 -1.10829820097344
"553" 0.562126647767171 -1.31412739876835
"554" -2.38198587632304 -1.62510969177905
"555" 0.713271802356688 -1.00143141868769
"556" -3.13211329006849 -1.5235611067875
"557" -2.82491119481234 2.54122130532221
"558" -1.22094375253694 -1.43722830185357
"559" -1.36419586239967 -0.606562616200618
"560" -3.11782093668325 -2.17532679153795
"561" 0.063737780126943 -2.31781729728423
"562" -1.39745657207876 -1.53684008592558
"563" 0.474610624031034 -1.66533207865274
"564" -2.93693901001804 -0.410346950417734
"565" 0.48548656982753 -1.59815900221018
"566" -4.1665872246983 1.57695766728812
"567" -0.298255079828706 -1.91099716572392
"568" -3.91469545496459 -1.27704103628601
"569" 1.08279656687062 -0.189914915087179
"570" 0.784461978468092 -0.766591438472351
"571" -1.98841313018446 -1.26513521075188
"572" 0.615418600724336 -1.11200044709096
"573" 0.224997259641104 -1.94702861408601
"574" -1.41995944646432 -0.88546992631352
"575" 0.345895207797414 -1.8003331624362
"576" 0.401552244507385 -1.81953969873431
"577" 0.173724206319192 -2.47973701353608
"578" -2.12301118214082 -1.67222085390115
"579" -3.61952892912565 -1.04701934957533
"580" 0.204739569950126 -2.06287234525343
"581" -1.51948278105351 -0.939669733797222
"582" -2.89839440238411 2.80880568031639
"583" -3.70472063574126 1.97305716118217
"584" 0.608160541794097 -1.24916055256184
"585" -3.19157530721368 -0.787173043346783
"586" 0.274326365295588 -1.98396245285562
"587" -2.71508863363763 2.86407086920281
"588" 0.170619531783089 -2.17145536355746
"589" 0.595025777584381 -1.33883368249703
"590" -1.50001529569073 -2.02857786148234
"591" -0.0545054352322186 -2.82454208116208
"592" 0.375869947954018 -1.82570025412527
"593" -0.0190865448359965 -2.35888929255372
"594" -3.2535573498567 -0.4917445213654
"595" -3.93964023475838 -0.964650568459613
"596" 0.611914361864375 -0.896430760372514
"597" -3.01305595421948 -1.09744491765585
"598" 0.327217105195548 -1.68885176283697
"599" -1.60268335307962 -0.965947935953477
"600" 1.38358121202659 0.568731814109183
"601" -2.02279251086861 -0.861637302770638
"602" 0.0798314131855453 -2.34510587117437
"603" 0.329921601920825 -1.8564690104555
"604" 0.580540197993522 -1.5450249609398
"605" -3.37665206056673 -1.6333137884647
"606" -3.33684526881955 -0.685416876811666
"607" -2.21986209166276 -1.84795710879615
"608" 0.282011284635215 -1.97264606912008
"609" 1.06224409839484 -0.168316356371871
"610" -3.64196725046634 -0.976558380730089
"611" -0.112956094693546 -1.21649569058382
"612" -2.18842910526926 -1.18049496056292
"613" -2.24149110141147 -0.6748891632215
"614" -1.04817396169567 -0.845724985362332
"615" -4.59701023824502 1.07089382811896
"616" 0.356505945340562 -1.74873647638577
"617" -1.48463941273758 -1.52994889703568
"618" 0.995773446217126 -0.342738771385908
"619" -3.80624898164779 2.46003784416963
"620" -2.40623897401509 -1.37316962839398
"621" -1.96874620836499 -1.49690440899374
"622" 0.119496131289244 -2.41437299185816
"623" -0.687421612029067 -2.06603089722127
"624" 0.274097274667653 -1.97968237511487
"625" 0.665401118203476 -1.09063113867252
"626" -5.48694010388259 1.41117979844051
"627" 0.675037853893608 -0.708626355593914
"628" 0.275992811818134 -1.94141040881958
"629" 0.879221898936885 -2.86995857344161
"630" -4.15357050710418 1.6092260578053
"631" -2.6725979018197 -2.51321114538158
"632" -1.91568666279145 -0.906273717228599
"633" -0.098567639678651 -2.66995510794944
"634" 0.346595478336413 -1.94859213976293
"635" -0.891904301264015 -2.86807288762635
"636" 0.364697730974908 -1.65403091729607
"637" -2.68552158538436 -0.558844645041705
"638" 0.408812188440272 -1.38438271920653
"639" -0.229225935941846 -2.37881569543838
"640" -0.517772939456124 -1.46396542474368
"641" 0.461547583869213 -1.42646672720262
"642" 0.505832417955279 -1.42333402755429
"643" 0.314503384048891 -1.95620745572104
"644" -1.04884381816536 -1.19121619361749
"645" -2.26838137845062 -1.4864527124566
"646" -2.38706090274936 -1.7022159027418
"647" -4.74655795552478 -1.00421757231431
"648" -2.74695258007652 -1.51206062939588
"649" 0.735201899752887 -0.885325569735605
"650" 0.282877569233927 -1.82651405880701
"651" -3.1706496353212 2.59517039593378
"652" 0.989466568363179 -0.306590067038029
"653" -2.20990562206614 -0.975561543121216
"654" 0.510627480027871 -1.47452624951912
"655" -2.34989873818169 -1.27482167532681
"656" -4.31469951995958 2.10989865915133
"657" 0.247825989875608 -1.94907056610276
"658" 0.0556168911730118 -2.70251728732923
"659" 0.272043147684996 -2.22347899218976
"660" -2.50321113402739 -2.25425903850697
"661" 0.444398955421354 -1.50550743643454
"662" 0.360670596523219 -1.9494504004556
"663" 0.312088309253036 -1.98249244844522
"664" 0.80854025666021 -0.723398469800301
"665" -0.486041501870743 -1.594159665403
"666" 0.728799314251785 -0.915380616461626
"667" -2.51807297902492 -1.71250908426109
"668" -1.70289866662085 -0.844749260436061
"669" -3.47941740128801 -0.571730455215936
